Country,POL,VAR,Pollutant,Year,Value,Emission Group
Australia,GHG,TOTAL,Greenhouse gases,1990,424998.381,high
Australia,GHG,TOTAL,Greenhouse gases,1991,426015.21,high
Australia,GHG,TOTAL,Greenhouse gases,1992,430216.38,high
Australia,GHG,TOTAL,Greenhouse gases,1993,430612.55600000004,high
Australia,GHG,TOTAL,Greenhouse gases,1994,430653.33200000005,high
Australia,GHG,TOTAL,Greenhouse gases,1995,439004.901,high
Australia,GHG,TOTAL,Greenhouse gases,1996,446681.85,high
Australia,GHG,TOTAL,Greenhouse gases,1997,458841.602,high
Australia,GHG,TOTAL,Greenhouse gases,1998,472629.669,high
Australia,GHG,TOTAL,Greenhouse gases,1999,478199.841,high
Australia,GHG,TOTAL,Greenhouse gases,2000,489373.842,high
Australia,GHG,TOTAL,Greenhouse gases,2001,496982.31,high
Australia,GHG,TOTAL,Greenhouse gases,2002,500807.88899999997,high
Australia,GHG,TOTAL,Greenhouse gases,2003,502301.775,high
Australia,GHG,TOTAL,Greenhouse gases,2004,520315.18200000003,high
Australia,GHG,TOTAL,Greenhouse gases,2005,526206.973,high
Australia,GHG,TOTAL,Greenhouse gases,2006,530787.988,high
Australia,GHG,TOTAL,Greenhouse gases,2007,536888.6020000001,high
Australia,GHG,TOTAL,Greenhouse gases,2008,540669.0,high
Australia,GHG,TOTAL,Greenhouse gases,2009,544285.462,high
Australia,GHG,TOTAL,Greenhouse gases,2010,540571.41,high
Australia,GHG,TOTAL,Greenhouse gases,2011,542511.918,high
Australia,GHG,TOTAL,Greenhouse gases,2012,544732.756,high
Australia,GHG,TOTAL,Greenhouse gases,2013,535006.814,high
Australia,GHG,TOTAL,Greenhouse gases,2014,530411.0179999999,high
Australia,GHG,TOTAL,Greenhouse gases,2015,538618.7760000001,high
Australia,GHG,TOTAL,Greenhouse gases,2016,548862.546,high
Australia,GHG,TOTAL,Greenhouse gases,2017,556612.265,high
Australia,GHG,TOTAL,Greenhouse gases,2018,558047.22,high
Australia,GHG,GHG_CAP,Greenhouse gases,1990,25.058000000000003,high
Australia,GHG,GHG_CAP,Greenhouse gases,1991,24.784000000000002,high
Australia,GHG,GHG_CAP,Greenhouse gases,1992,24.721999999999998,high
Australia,GHG,GHG_CAP,Greenhouse gases,1993,24.462,high
Australia,GHG,GHG_CAP,Greenhouse gases,1994,24.195999999999998,high
Australia,GHG,GHG_CAP,Greenhouse gases,1995,24.399,high
Australia,GHG,GHG_CAP,Greenhouse gases,1996,24.557,high
Australia,GHG,GHG_CAP,Greenhouse gases,1997,24.954,high
Australia,GHG,GHG_CAP,Greenhouse gases,1998,25.428,high
Australia,GHG,GHG_CAP,Greenhouse gases,1999,25.451999999999998,high
Australia,GHG,GHG_CAP,Greenhouse gases,2000,25.768,high
Australia,GHG,GHG_CAP,Greenhouse gases,2001,25.892,high
Australia,GHG,GHG_CAP,Greenhouse gases,2002,25.813000000000002,high
Australia,GHG,GHG_CAP,Greenhouse gases,2003,25.596,high
Australia,GHG,GHG_CAP,Greenhouse gases,2004,26.173000000000002,high
Australia,GHG,GHG_CAP,Greenhouse gases,2005,26.078000000000003,high
Australia,GHG,GHG_CAP,Greenhouse gases,2006,25.859,high
Australia,GHG,GHG_CAP,Greenhouse gases,2007,25.668000000000003,high
Australia,GHG,GHG_CAP,Greenhouse gases,2008,25.345,high
Australia,GHG,GHG_CAP,Greenhouse gases,2009,25.024,high
Australia,GHG,GHG_CAP,Greenhouse gases,2010,24.4,high
Australia,GHG,GHG_CAP,Greenhouse gases,2011,24.070999999999998,high
Australia,GHG,GHG_CAP,Greenhouse gases,2012,23.783,high
Australia,GHG,GHG_CAP,Greenhouse gases,2013,23.006,high
Australia,GHG,GHG_CAP,Greenhouse gases,2014,22.478,high
Australia,GHG,GHG_CAP,Greenhouse gases,2015,22.506,high
Australia,GHG,GHG_CAP,Greenhouse gases,2016,22.622,high
Australia,GHG,GHG_CAP,Greenhouse gases,2017,22.641,high
Australia,GHG,GHG_CAP,Greenhouse gases,2018,22.413,high
Austria,GHG,TOTAL,Greenhouse gases,1990,78492.61200000001,high
Austria,GHG,TOTAL,Greenhouse gases,1991,82157.13900000001,high
Austria,GHG,TOTAL,Greenhouse gases,1992,75523.99799999999,high
Austria,GHG,TOTAL,Greenhouse gases,1993,75771.054,high
Austria,GHG,TOTAL,Greenhouse gases,1994,76016.828,high
Austria,GHG,TOTAL,Greenhouse gases,1995,79382.99,high
Austria,GHG,TOTAL,Greenhouse gases,1996,82605.495,high
Austria,GHG,TOTAL,Greenhouse gases,1997,82175.95599999999,high
Austria,GHG,TOTAL,Greenhouse gases,1998,81511.962,high
Austria,GHG,TOTAL,Greenhouse gases,1999,79931.075,high
Austria,GHG,TOTAL,Greenhouse gases,2000,80261.98700000001,high
Austria,GHG,TOTAL,Greenhouse gases,2001,84151.509,high
Austria,GHG,TOTAL,Greenhouse gases,2002,85906.916,high
Austria,GHG,TOTAL,Greenhouse gases,2003,91545.23800000001,high
Austria,GHG,TOTAL,Greenhouse gases,2004,91139.806,high
Austria,GHG,TOTAL,Greenhouse gases,2005,92427.269,high
Austria,GHG,TOTAL,Greenhouse gases,2006,90022.83,high
Austria,GHG,TOTAL,Greenhouse gases,2007,87337.769,high
Austria,GHG,TOTAL,Greenhouse gases,2008,86747.757,high
Austria,GHG,TOTAL,Greenhouse gases,2009,80163.13,high
Austria,GHG,TOTAL,Greenhouse gases,2010,84612.839,high
Austria,GHG,TOTAL,Greenhouse gases,2011,82286.887,high
Austria,GHG,TOTAL,Greenhouse gases,2012,79528.787,high
Austria,GHG,TOTAL,Greenhouse gases,2013,79971.975,high
Austria,GHG,TOTAL,Greenhouse gases,2014,76346.007,high
Austria,GHG,TOTAL,Greenhouse gases,2015,78509.783,high
Austria,GHG,TOTAL,Greenhouse gases,2016,79467.291,high
Austria,GHG,TOTAL,Greenhouse gases,2017,82023.358,high
Austria,GHG,TOTAL,Greenhouse gases,2018,78950.336,high
Austria,GHG,GHG_CAP,Greenhouse gases,1990,10.162,medium
Austria,GHG,GHG_CAP,Greenhouse gases,1991,10.57,medium
Austria,GHG,GHG_CAP,Greenhouse gases,1992,9.644,low
Austria,GHG,GHG_CAP,Greenhouse gases,1993,9.601,low
Austria,GHG,GHG_CAP,Greenhouse gases,1994,9.565,low
Austria,GHG,GHG_CAP,Greenhouse gases,1995,9.935,low
Austria,GHG,GHG_CAP,Greenhouse gases,1996,10.302999999999999,medium
Austria,GHG,GHG_CAP,Greenhouse gases,1997,10.23,medium
Austria,GHG,GHG_CAP,Greenhouse gases,1998,10.137,medium
Austria,GHG,GHG_CAP,Greenhouse gases,1999,9.927999999999999,low
Austria,GHG,GHG_CAP,Greenhouse gases,2000,9.947000000000001,low
Austria,GHG,GHG_CAP,Greenhouse gases,2001,10.392000000000001,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2002,10.561,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2003,11.197000000000001,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2004,11.092,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2005,11.198,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2006,10.865,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2007,10.505,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2008,10.399000000000001,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2009,9.574,low
Austria,GHG,GHG_CAP,Greenhouse gases,2010,10.061,medium
Austria,GHG,GHG_CAP,Greenhouse gases,2011,9.734,low
Austria,GHG,GHG_CAP,Greenhouse gases,2012,9.354,low
Austria,GHG,GHG_CAP,Greenhouse gases,2013,9.347000000000001,low
Austria,GHG,GHG_CAP,Greenhouse gases,2014,8.862,low
Austria,GHG,GHG_CAP,Greenhouse gases,2015,9.046,low
Austria,GHG,GHG_CAP,Greenhouse gases,2016,9.085,low
Austria,GHG,GHG_CAP,Greenhouse gases,2017,9.3,low
Austria,GHG,GHG_CAP,Greenhouse gases,2018,8.879,low
Belgium,GHG,TOTAL,Greenhouse gases,1990,146410.75699999998,high
Belgium,GHG,TOTAL,Greenhouse gases,1991,149137.37,high
Belgium,GHG,TOTAL,Greenhouse gases,1992,148737.284,high
Belgium,GHG,TOTAL,Greenhouse gases,1993,147741.144,high
Belgium,GHG,TOTAL,Greenhouse gases,1994,152361.114,high
Belgium,GHG,TOTAL,Greenhouse gases,1995,154495.964,high
Belgium,GHG,TOTAL,Greenhouse gases,1996,158184.69400000002,high
Belgium,GHG,TOTAL,Greenhouse gases,1997,149720.793,high
Belgium,GHG,TOTAL,Greenhouse gases,1998,154897.827,high
Belgium,GHG,TOTAL,Greenhouse gases,1999,148647.755,high
Belgium,GHG,TOTAL,Greenhouse gases,2000,149704.63199999998,high
Belgium,GHG,TOTAL,Greenhouse gases,2001,148114.454,high
Belgium,GHG,TOTAL,Greenhouse gases,2002,148157.106,high
Belgium,GHG,TOTAL,Greenhouse gases,2003,148419.332,high
Belgium,GHG,TOTAL,Greenhouse gases,2004,149273.601,high
Belgium,GHG,TOTAL,Greenhouse gases,2005,146251.988,high
Belgium,GHG,TOTAL,Greenhouse gases,2006,143391.884,high
Belgium,GHG,TOTAL,Greenhouse gases,2007,139789.969,high
Belgium,GHG,TOTAL,Greenhouse gases,2008,139699.335,high
Belgium,GHG,TOTAL,Greenhouse gases,2009,127051.67599999999,high
Belgium,GHG,TOTAL,Greenhouse gases,2010,134315.855,high
Belgium,GHG,TOTAL,Greenhouse gases,2011,123782.51199999999,high
Belgium,GHG,TOTAL,Greenhouse gases,2012,120922.504,high
Belgium,GHG,TOTAL,Greenhouse gases,2013,120949.314,high
Belgium,GHG,TOTAL,Greenhouse gases,2014,115215.773,high
Belgium,GHG,TOTAL,Greenhouse gases,2015,119418.394,high
Belgium,GHG,TOTAL,Greenhouse gases,2016,118172.436,high
Belgium,GHG,TOTAL,Greenhouse gases,2017,118005.105,high
Belgium,GHG,TOTAL,Greenhouse gases,2018,118455.73800000001,high
Belgium,GHG,GHG_CAP,Greenhouse gases,1990,14.632,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1991,14.855,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1992,14.758,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1993,14.600999999999999,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1994,15.002,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1995,15.167,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1996,15.495999999999999,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1997,14.644,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1998,15.130999999999998,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,1999,14.495,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2000,14.56,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2001,14.354000000000001,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2002,14.294,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2003,14.245,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2004,14.244000000000002,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2005,13.867,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2006,13.503,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2007,13.067,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2008,12.960999999999999,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2009,11.699000000000002,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2010,12.279000000000002,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2011,11.239,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2012,10.908,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2013,10.844000000000001,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2014,10.267999999999999,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2015,10.579,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2016,10.408,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2017,10.333,medium
Belgium,GHG,GHG_CAP,Greenhouse gases,2018,10.315999999999999,medium
Canada,GHG,TOTAL,Greenhouse gases,1990,603221.8670000001,high
Canada,GHG,TOTAL,Greenhouse gases,1991,594872.9820000001,high
Canada,GHG,TOTAL,Greenhouse gases,1992,612470.509,high
Canada,GHG,TOTAL,Greenhouse gases,1993,615048.5079999999,high
Canada,GHG,TOTAL,Greenhouse gases,1994,636374.334,high
Canada,GHG,TOTAL,Greenhouse gases,1995,653057.975,high
Canada,GHG,TOTAL,Greenhouse gases,1996,674575.2159999999,high
Canada,GHG,TOTAL,Greenhouse gases,1997,686114.6259999999,high
Canada,GHG,TOTAL,Greenhouse gases,1998,693059.0759999999,high
Canada,GHG,TOTAL,Greenhouse gases,1999,707363.766,high
Canada,GHG,TOTAL,Greenhouse gases,2000,730681.594,high
Canada,GHG,TOTAL,Greenhouse gases,2001,719697.167,high
Canada,GHG,TOTAL,Greenhouse gases,2002,723948.359,high
Canada,GHG,TOTAL,Greenhouse gases,2003,740245.805,high
Canada,GHG,TOTAL,Greenhouse gases,2004,741584.48,high
Canada,GHG,TOTAL,Greenhouse gases,2005,729747.166,high
Canada,GHG,TOTAL,Greenhouse gases,2006,720516.109,high
Canada,GHG,TOTAL,Greenhouse gases,2007,742313.663,high
Canada,GHG,TOTAL,Greenhouse gases,2008,722567.97,high
Canada,GHG,TOTAL,Greenhouse gases,2009,680493.571,high
Canada,GHG,TOTAL,Greenhouse gases,2010,690530.6170000001,high
Canada,GHG,TOTAL,Greenhouse gases,2011,702412.979,high
Canada,GHG,TOTAL,Greenhouse gases,2012,710108.297,high
Canada,GHG,TOTAL,Greenhouse gases,2013,720877.454,high
Canada,GHG,TOTAL,Greenhouse gases,2014,721353.745,high
Canada,GHG,TOTAL,Greenhouse gases,2015,720380.179,high
Canada,GHG,TOTAL,Greenhouse gases,2016,706196.4140000001,high
Canada,GHG,TOTAL,Greenhouse gases,2017,713838.207,high
Canada,GHG,TOTAL,Greenhouse gases,2018,729349.27,high
Canada,GHG,GHG_CAP,Greenhouse gases,1990,21.901999999999997,high
Canada,GHG,GHG_CAP,Greenhouse gases,1991,21.33,high
Canada,GHG,GHG_CAP,Greenhouse gases,1992,21.7,high
Canada,GHG,GHG_CAP,Greenhouse gases,1993,21.544,high
Canada,GHG,GHG_CAP,Greenhouse gases,1994,22.05,high
Canada,GHG,GHG_CAP,Greenhouse gases,1995,22.392,high
Canada,GHG,GHG_CAP,Greenhouse gases,1996,22.9,high
Canada,GHG,GHG_CAP,Greenhouse gases,1997,23.069000000000003,high
Canada,GHG,GHG_CAP,Greenhouse gases,1998,23.085,high
Canada,GHG,GHG_CAP,Greenhouse gases,1999,23.343000000000004,high
Canada,GHG,GHG_CAP,Greenhouse gases,2000,23.888,high
Canada,GHG,GHG_CAP,Greenhouse gases,2001,23.305999999999997,high
Canada,GHG,GHG_CAP,Greenhouse gases,2002,23.22,high
Canada,GHG,GHG_CAP,Greenhouse gases,2003,23.509,high
Canada,GHG,GHG_CAP,Greenhouse gases,2004,23.309,high
Canada,GHG,GHG_CAP,Greenhouse gases,2005,22.688000000000002,high
Canada,GHG,GHG_CAP,Greenhouse gases,2006,22.145,high
Canada,GHG,GHG_CAP,Greenhouse gases,2007,22.541999999999998,high
Canada,GHG,GHG_CAP,Greenhouse gases,2008,21.674,high
Canada,GHG,GHG_CAP,Greenhouse gases,2009,20.165,high
Canada,GHG,GHG_CAP,Greenhouse gases,2010,20.222,high
Canada,GHG,GHG_CAP,Greenhouse gases,2011,20.337,high
Canada,GHG,GHG_CAP,Greenhouse gases,2012,20.334,high
Canada,GHG,GHG_CAP,Greenhouse gases,2013,20.423,high
Canada,GHG,GHG_CAP,Greenhouse gases,2014,20.226,high
Canada,GHG,GHG_CAP,Greenhouse gases,2015,19.996,high
Canada,GHG,GHG_CAP,Greenhouse gases,2016,19.41,high
Canada,GHG,GHG_CAP,Greenhouse gases,2017,19.434,high
Canada,GHG,GHG_CAP,Greenhouse gases,2018,19.672,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1990,197202.548,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1991,178986.518,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1992,172533.926,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1993,164898.959,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1994,157406.668,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1995,156526.029,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1996,159559.048,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1997,154994.173,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1998,148844.488,high
Czech Republic,GHG,TOTAL,Greenhouse gases,1999,139281.756,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2000,149457.61,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2001,149497.285,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2002,145776.804,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2003,148967.356,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2004,150048.22,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2005,147905.905,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2006,149080.894,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2007,150918.178,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2008,146084.374,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2009,137219.22199999998,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2010,139900.211,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2011,138359.073,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2012,134202.233,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2013,128984.257,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2014,126856.681,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2015,128303.745,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2016,130134.215,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2017,129059.002,high
Czech Republic,GHG,TOTAL,Greenhouse gases,2018,127449.595,high
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1990,19.07,high
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1991,17.299,high
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1992,16.665,high
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1993,15.919,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1994,15.192,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1995,15.110999999999999,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1996,15.415999999999999,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1997,14.992,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1998,14.418,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,1999,13.514000000000001,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2000,14.525,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2001,14.555,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2002,14.219000000000001,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2003,14.549000000000001,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2004,14.654000000000002,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2005,14.418,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2006,14.475999999999999,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2007,14.571,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2008,14.013,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2009,13.083,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2010,13.277999999999999,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2011,13.094000000000001,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2012,12.683,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2013,12.184000000000001,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2014,11.978,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2015,12.103,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2016,12.255,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2017,12.128,medium
Czech Republic,GHG,GHG_CAP,Greenhouse gases,2018,11.95,medium
Denmark,GHG,TOTAL,Greenhouse gases,1990,71000.02,high
Denmark,GHG,TOTAL,Greenhouse gases,1991,81630.673,high
Denmark,GHG,TOTAL,Greenhouse gases,1992,75643.54,high
Denmark,GHG,TOTAL,Greenhouse gases,1993,77804.113,high
Denmark,GHG,TOTAL,Greenhouse gases,1994,81684.719,high
Denmark,GHG,TOTAL,Greenhouse gases,1995,78731.964,high
Denmark,GHG,TOTAL,Greenhouse gases,1996,91922.97099999999,high
Denmark,GHG,TOTAL,Greenhouse gases,1997,82464.937,high
Denmark,GHG,TOTAL,Greenhouse gases,1998,78486.885,high
Denmark,GHG,TOTAL,Greenhouse gases,1999,76046.629,high
Denmark,GHG,TOTAL,Greenhouse gases,2000,71773.412,high
Denmark,GHG,TOTAL,Greenhouse gases,2001,73508.238,high
Denmark,GHG,TOTAL,Greenhouse gases,2002,72974.277,high
Denmark,GHG,TOTAL,Greenhouse gases,2003,78060.173,high
Denmark,GHG,TOTAL,Greenhouse gases,2004,71947.75,high
Denmark,GHG,TOTAL,Greenhouse gases,2005,67541.341,high
Denmark,GHG,TOTAL,Greenhouse gases,2006,75268.338,high
Denmark,GHG,TOTAL,Greenhouse gases,2007,70696.823,high
Denmark,GHG,TOTAL,Greenhouse gases,2008,67108.812,high
Denmark,GHG,TOTAL,Greenhouse gases,2009,64354.795,high
Denmark,GHG,TOTAL,Greenhouse gases,2010,64654.773,high
Denmark,GHG,TOTAL,Greenhouse gases,2011,59421.502,high
Denmark,GHG,TOTAL,Greenhouse gases,2012,54837.719000000005,high
Denmark,GHG,TOTAL,Greenhouse gases,2013,56561.60400000001,high
Denmark,GHG,TOTAL,Greenhouse gases,2014,52361.361,high
Denmark,GHG,TOTAL,Greenhouse gases,2015,49742.087,high
Denmark,GHG,TOTAL,Greenhouse gases,2016,51798.272000000004,high
Denmark,GHG,TOTAL,Greenhouse gases,2017,49678.024000000005,high
Denmark,GHG,TOTAL,Greenhouse gases,2018,49694.483,high
Denmark,GHG,GHG_CAP,Greenhouse gases,1990,13.81,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1991,15.835999999999999,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1992,14.627,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1993,14.989,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1994,15.674000000000001,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1995,15.046,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1996,17.493,high
Denmark,GHG,GHG_CAP,Greenhouse gases,1997,15.625,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1998,14.808,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,1999,14.29,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2000,13.437999999999999,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2001,13.719000000000001,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2002,13.582,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2003,14.491,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2004,13.317,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2005,12.458,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2006,13.825,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2007,12.925,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2008,12.207,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2009,11.645,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2010,11.639000000000001,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2011,10.642999999999999,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2012,9.773,low
Denmark,GHG,GHG_CAP,Greenhouse gases,2013,10.032,medium
Denmark,GHG,GHG_CAP,Greenhouse gases,2014,9.244,low
Denmark,GHG,GHG_CAP,Greenhouse gases,2015,8.744,low
Denmark,GHG,GHG_CAP,Greenhouse gases,2016,9.068999999999999,low
Denmark,GHG,GHG_CAP,Greenhouse gases,2017,8.666,low
Denmark,GHG,GHG_CAP,Greenhouse gases,2018,8.639,low
Finland,GHG,TOTAL,Greenhouse gases,1990,71065.26400000001,high
Finland,GHG,TOTAL,Greenhouse gases,1991,68854.17,high
Finland,GHG,TOTAL,Greenhouse gases,1992,67416.607,high
Finland,GHG,TOTAL,Greenhouse gases,1993,69684.057,high
Finland,GHG,TOTAL,Greenhouse gases,1994,75215.367,high
Finland,GHG,TOTAL,Greenhouse gases,1995,71656.558,high
Finland,GHG,TOTAL,Greenhouse gases,1996,77633.326,high
Finland,GHG,TOTAL,Greenhouse gases,1997,76321.115,high
Finland,GHG,TOTAL,Greenhouse gases,1998,72626.355,high
Finland,GHG,TOTAL,Greenhouse gases,1999,72016.774,high
Finland,GHG,TOTAL,Greenhouse gases,2000,70145.34599999999,high
Finland,GHG,TOTAL,Greenhouse gases,2001,75475.58,high
Finland,GHG,TOTAL,Greenhouse gases,2002,77909.23599999999,high
Finland,GHG,TOTAL,Greenhouse gases,2003,85532.07400000001,high
Finland,GHG,TOTAL,Greenhouse gases,2004,81839.006,high
Finland,GHG,TOTAL,Greenhouse gases,2005,69837.076,high
Finland,GHG,TOTAL,Greenhouse gases,2006,81207.896,high
Finland,GHG,TOTAL,Greenhouse gases,2007,79544.79,high
Finland,GHG,TOTAL,Greenhouse gases,2008,71452.383,high
Finland,GHG,TOTAL,Greenhouse gases,2009,67834.7,high
Finland,GHG,TOTAL,Greenhouse gases,2010,75649.745,high
Finland,GHG,TOTAL,Greenhouse gases,2011,67899.405,high
Finland,GHG,TOTAL,Greenhouse gases,2012,62419.239,high
Finland,GHG,TOTAL,Greenhouse gases,2013,62856.36,high
Finland,GHG,TOTAL,Greenhouse gases,2014,58700.073,high
Finland,GHG,TOTAL,Greenhouse gases,2015,55086.25,high
Finland,GHG,TOTAL,Greenhouse gases,2016,58039.642,high
Finland,GHG,TOTAL,Greenhouse gases,2017,55336.721,high
Finland,GHG,TOTAL,Greenhouse gases,2018,56359.068,high
Finland,GHG,GHG_CAP,Greenhouse gases,1990,14.224,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1991,13.718,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1992,13.363,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1993,13.74,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1994,14.757,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1995,13.998,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1996,15.113,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1997,14.815,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1998,14.062999999999999,medium
Finland,GHG,GHG_CAP,Greenhouse gases,1999,13.914000000000001,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2000,13.520999999999999,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2001,14.513,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2002,14.944,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2003,16.363,high
Finland,GHG,GHG_CAP,Greenhouse gases,2004,15.612,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2005,13.28,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2006,15.388,medium
Finland,GHG,GHG_CAP,Greenhouse gases,2007,15.015,medium
